EpThisIter,loss_pol_surr,TimestepsSoFar,loss_pol_entpen,AI_return,EpRewMean,loss_ent,AI_distance,loss_kl,EpisodesSoFar,EpLenMean,AI_success_rate,ev_tdlam_before,loss_vf_loss,TimeElapsed
12,-0.009216409,610299,0.0,-3445.863061391854,-2143.8638282784723,4.9400163,14.766864821238334,0.0015701167,1696,253.35,0.001768867924528302,0.699699878692627,25655.469,1391.4742259979248
12,-0.008199501,612280,0.0,-3429.9990356012477,-2061.3408281940124,4.9483385,14.755402529311151,0.0018858719,1708,246.67,0.001756440281030445,0.8876578658819199,23921.953,1396.1448183059692
6,-0.010310074,614225,0.0,-3429.1842801008847,-2214.8117586137487,4.932349,14.743658459950785,0.0014479295,1714,247.78,0.001750291715285881,0.8154739439487457,44488.594,1400.814281463623
6,-0.008427016,616412,0.0,-3431.0852219538924,-2304.76575680251,4.925761,14.754815120006832,0.0020012262,1720,246.37,0.0017441860465116279,0.7102240324020386,47132.492,1405.440360069275
7,-0.010828819,618170,0.0,-3427.334287771205,-2366.631288895014,4.918244,14.747589753349427,0.0015814084,1727,241.28,0.0017371163867979154,0.8623391389846802,34875.695,1410.1091089248657
6,-0.009816735,620129,0.0,-3431.360489940116,-2485.749576055357,4.908585,14.75071152511077,0.0014643657,1733,249.49,0.0017311021350259665,0.8207989633083344,55758.25,1414.8156292438507
11,-0.00777911,622385,0.0,-3418.304994977244,-2517.4735537724687,4.916243,14.752464100937074,0.0011944227,1744,247.73,0.0017201834862385322,0.9214197993278503,12750.478,1419.4390840530396
9,-0.008764561,624440,0.0,-3414.0677463377488,-2582.2183836027625,4.9165955,14.754189143586785,0.001568579,1753,251.78,0.0017113519680547634,0.8364492207765579,63222.445,1424.0519638061523
9,-0.0083496645,626661,0.0,-3399.319889088261,-2384.925327334913,4.9266453,14.739167207302923,0.0012587341,1762,250.65,0.00170261066969353,0.5893362164497375,39885.492,1428.6579432487488
3,-0.0085054245,627991,0.0,-3407.4324364236504,-2530.281587655757,4.9387527,14.760553625083881,0.0011374647,1765,256.23,0.0016997167138810198,0.6954671144485474,91662.45,1433.2942199707031
9,-0.008300272,630446,0.0,-3406.9181721142786,-2660.261424849673,4.948958,14.760304775328311,0.0013779248,1774,257.91,0.0016910935738444193,0.8161723464727402,46806.562,1437.932469367981
8,-0.007618817,632495,0.0,-3401.4404413590014,-2334.552230875933,4.953491,14.749350068278813,0.001104617,1782,244.65,0.0016835016835016834,0.8117431849241257,67309.02,1442.5459141731262
8,-0.0084867515,634532,0.0,-3393.2430686351827,-2393.232153419134,4.9647527,14.747952389418032,0.0015115419,1790,250.37,0.0016759776536312849,0.8257036954164505,52014.64,1447.1872155666351
7,-0.010037509,636808,0.0,-3392.7194485087775,-2517.801191616434,4.9581804,14.760290929455657,0.001454304,1797,264.39,0.001669449081803005,0.8300810754299164,77657.75,1451.7937216758728
12,-0.009798543,638960,0.0,-3388.3224697546666,-2700.322853882879,4.960973,14.765439147959993,0.0011940112,1809,263.04,0.001658374792703151,0.8358814716339111,35867.824,1456.4164216518402
5,-0.008813809,640912,0.0,-3380.7494869680872,-2550.5771326719378,4.9737535,14.760045552586467,0.0017093413,1814,266.87,0.0016538037486218302,0.9136953949928284,25885.31,1461.1193544864655
10,-0.008712118,643013,0.0,-3366.303804217124,-2316.4647974156796,4.9656887,14.74958057206291,0.0016362781,1824,255.24,0.001644736842105263,0.8370246887207031,27635.363,1465.7572042942047
5,-0.00750483,644851,0.0,-3366.7593376117256,-2274.1150264600924,4.9536953,14.75616404132943,0.0012718174,1829,260.01,0.0016402405686167304,0.5153371393680573,36057.75,1470.3863847255707
15,-0.008927485,647148,0.0,-3340.142900270258,-1976.9959685804183,4.954178,14.737748598532061,0.001352406,1844,247.63,0.0016268980477223427,0.888807088136673,14403.74,1475.0528390407562
5,-0.006164474,648796,0.0,-3343.315166109189,-2105.1252031587737,4.9529586,14.749452924615602,0.0011951423,1849,251.81,0.0016224986479177934,0.8858412057161331,23356.744,1479.6721940040588
6,-0.008821275,651061,0.0,-3342.507435859664,-2136.7600529003626,4.9501195,14.745145450691403,0.0010657501,1855,259.03,0.0016172506738544475,0.7339700758457184,44851.54,1484.3080778121948
4,-0.008670494,652473,0.0,-3342.9678323351336,-2196.6758708401417,4.942775,14.744015097275087,0.0011365185,1859,264.76,0.0016137708445400753,0.9009298533201218,35715.83,1488.9967510700226
4,-0.009474292,655065,0.0,-3353.5194931184806,-2507.963222093087,4.937825,14.755917087064013,0.0010655252,1863,280.54,0.001610305958132045,0.7148920297622681,123736.31,1493.5779614448547
8,-0.00895088,656796,0.0,-3346.316031580227,-2302.1028544722712,4.939408,14.74299709230696,0.0013543036,1871,274.29,0.0016034206306787815,0.8008400499820709,100418.445,1498.230049610138
6,-0.0074076154,658195,0.0,-3339.2581553839195,-2127.678010877859,4.9324703,14.73765280510255,0.0009015978,1877,267.35,0.0015982951518380393,0.852352112531662,32156.123,1502.8562207221985
7,-0.00980128,661146,0.0,-3344.672671528384,-2335.3637067323516,4.9293504,14.737047429325258,0.0014772869,1884,282.05,0.0015923566878980893,0.8980621919035912,33189.742,1507.5847778320312
7,-0.00907078,662917,0.0,-3340.4964066314387,-2353.4941080249705,4.9390316,14.737075693730207,0.0012743187,1891,278.73,0.0015864621893178213,0.8851069658994675,79997.19,1512.2382848262787
8,-0.0059220796,665567,0.0,-3334.94482948149,-2311.163553116099,4.9369745,14.726274431827587,0.0011834344,1899,283.61,0.001579778830963665,0.8096833974123001,27183.754,1516.874051809311
4,-0.0083212545,667477,0.0,-3332.1222418260586,-2292.571767485811,4.9382005,14.716889626865898,0.0013401605,1903,295.73,0.0015764582238570678,0.8773952051997185,11595.175,1521.5346071720123
10,-0.008872178,669625,0.0,-3326.152829689276,-2310.9128886177114,4.9289036,14.708343569192577,0.0011964813,1913,287.96,0.0015682174594877157,0.8833266571164131,76952.67,1526.165871143341
6,-0.008780627,671455,0.0,-3324.488979355954,-2330.4468072009254,4.933984,14.71276245950334,0.0010286132,1919,293.84,0.001563314226159458,0.9038528203964233,42566.387,1530.7853009700775
7,-0.008799566,673243,0.0,-3317.6371530795227,-2447.559336766002,4.9293666,14.702990331039164,0.001129526,1926,298.52,0.001557632398753894,0.8641651421785355,35155.93,1535.3865723609924
9,-0.007876995,675709,0.0,-3318.2409658052125,-2704.2236177580007,4.9390926,14.714878461238309,0.0011952231,1935,298.18,0.0015503875968992248,0.8331778794527054,86039.55,1540.074657201767
5,-0.006643301,677610,0.0,-3318.5900905907115,-2850.822527684021,4.937471,14.70841717727003,0.00096526963,1940,308.54,0.0015463917525773195,0.9060582146048546,71331.04,1544.6599855422974
6,-0.007896849,679630,0.0,-3311.346512714288,-2729.9500226979585,4.944838,14.696429108389689,0.0009054388,1946,318.83,0.001541623843782117,0.8583686500787735,78665.836,1549.2968380451202
5,-0.006536397,681219,0.0,-3313.9546584598106,-2701.073517960531,4.9455366,14.702096558580019,0.0008960512,1951,315.26,0.0015376729882111738,0.5015668272972107,77967.36,1553.9393730163574
6,-0.008700646,684013,0.0,-3311.1969179073003,-2717.3248941340357,4.94066,14.702025981375007,0.0009605812,1957,324.73,0.0015329586101175269,0.8534582108259201,31206.887,1558.6731550693512
6,-0.0065929457,685958,0.0,-3311.1724292071676,-2522.2466285394066,4.9406734,14.70147950872232,0.00103159,1963,308.93,0.0015282730514518594,0.9122162610292435,42130.82,1563.3168487548828
7,-0.008284073,687967,0.0,-3310.536005219679,-2620.5226078449664,4.940589,14.700198362937304,0.0013108773,1970,312.71,0.0015228426395939086,0.8925491645932198,129077.44,1567.9676961898804
10,-0.0062452415,690154,0.0,-3310.0178216192844,-2599.17686465032,4.9432826,14.707102982318053,0.0009489492,1980,301.0,0.0015151515151515152,0.8793007507920265,107238.89,1572.6184496879578
6,-0.006873198,692106,0.0,-3305.8056249286906,-2568.828529944967,4.945618,14.69409778427901,0.0010709865,1986,304.82,0.0015105740181268882,0.93971286714077,30450.572,1577.2598791122437
8,-0.0066360687,694165,0.0,-3303.8366396759875,-2588.890074891121,4.946199,14.691321002050051,0.00083057873,1994,301.57,0.0015045135406218655,0.8567159175872803,143766.28,1581.9089517593384
6,-0.0074782004,696262,0.0,-3306.9882384491348,-2850.296136479422,4.946905,14.69635151833642,0.0011341859,2000,302.02,0.0015,0.8717284202575684,16454.816,1586.5363366603851
