EpisodesSoFar,AI_success_rate,EpRewMean,AI_distance,loss_vf_loss,TimestepsSoFar,loss_ent,EpLenMean,TimeElapsed,loss_kl,loss_pol_entpen,ev_tdlam_before,AI_return,loss_pol_surr,EpThisIter
1467,0.007498295841854124,-2834.7878650424805,14.373675732404928,132648.45,612336,4.984396,408.52,1371.2971568107605,0.0016856721,0.0,0.8410944640636444,-3135.6903697657917,-0.009179637,7
1474,0.007462686567164179,-2595.973739120214,14.378072352863029,49695.598,614257,4.969844,377.83,1375.9085445404053,0.0016550574,0.0,0.9337793588638306,-3135.5267440716016,-0.010855228,7
1479,0.0074374577417173765,-2634.82425175724,14.382472736599324,41046.48,616251,4.9712214,374.32,1380.4349093437195,0.0013134282,0.0,0.9250709190964699,-3138.4804650596943,-0.00872629,5
1487,0.007397444519166106,-2587.457211782094,14.381233599188818,161179.95,618477,4.97928,369.19,1384.9683692455292,0.0014737783,0.0,0.8756791949272156,-3135.856367194084,-0.011658251,8
1491,0.008048289738430584,-2509.649644054584,14.37123374726957,101080.06,620366,4.9748936,376.14,1389.6138043403625,0.0017593314,0.0,0.8856241106987,-3132.7033072445784,-0.011137154,4
1498,0.00801068090787717,-2564.4458989504333,14.37033924269047,59693.105,622183,4.9869137,373.78,1394.1916360855103,0.0013090525,0.0,0.9071680083870888,-3122.835102548847,-0.010410212,7
1503,0.007984031936127744,-2882.8204678540915,14.377806709511352,107327.75,624527,4.988947,382.56,1398.6979212760925,0.0013105399,0.0,0.9219371452927589,-3134.032214244913,-0.009446379,5
1507,0.007962840079628402,-3137.341786510301,14.371551905253765,38236.895,626342,4.987956,385.06,1403.207971572876,0.0013633067,0.0,0.8991260528564453,-3133.1486109043976,-0.008403346,4
1511,0.007941760423560556,-3025.9403898625806,14.358570437167547,121569.47,628168,4.9848037,385.01,1407.7637963294983,0.0014206188,0.0,0.8672647178173065,-3124.528614981371,-0.008709254,4
1518,0.008563899868247694,-2717.638067044455,14.352890001779526,116877.73,630364,4.9911604,370.79,1412.4087581634521,0.0012550366,0.0,0.8805703893303871,-3119.9978112343842,-0.009583471,7
1526,0.00851900393184797,-2784.0799083258194,14.363539045230715,104935.91,632800,5.0107284,353.54,1417.0100538730621,0.0010366515,0.0,0.8915899842977524,-3122.5485156357495,-0.008073818,8
1534,0.009126466753585397,-2690.6520350352444,14.372854276149354,85761.82,634838,4.999155,343.92,1421.5612976551056,0.0017275261,0.0,0.8958777636289597,-3115.8177639871064,-0.0100241825,8
1537,0.009108653220559532,-2711.178441823013,14.364476425005122,111526.31,636135,5.013544,345.16,1426.1637580394745,0.0013514934,0.0,0.8931204453110695,-3113.5914582093255,-0.008188937,3
1542,0.009079118028534372,-2910.541835210899,14.363761704140078,79310.32,638900,5.004384,357.86,1430.686765909195,0.0012908902,0.0,0.8992621824145317,-3118.4037731364424,-0.008112285,5
1549,0.009038089089735314,-2769.115983242444,14.371083958456888,76780.99,640819,5.0133195,342.05,1435.2894101142883,0.0016476273,0.0,0.923193022608757,-3122.5641716453747,-0.007919965,7
1552,0.00902061855670103,-2870.092568206659,14.367375109688036,124005.59,642538,5.027983,356.85,1439.8264186382294,0.001007237,0.0,0.8037219792604446,-3124.9035350081363,-0.006535119,3
1561,0.008968609865470852,-2651.2054688822186,14.3686013945942,89884.93,644756,5.0209284,343.47,1444.3620898723602,0.0012822036,0.0,0.8112693428993225,-3115.901440610409,-0.009327838,9
1567,0.008934269304403318,-2716.1665555457394,14.357353963250667,48887.45,647064,5.0116286,347.28,1448.9108219146729,0.0012185532,0.0,0.9100918099284172,-3108.917950223988,-0.009151967,6
1573,0.008900190718372537,-2627.2313712165546,14.354855852041329,63910.605,649166,5.0229893,349.85,1453.5487842559814,0.0013619668,0.0,0.8756654113531113,-3104.70348353508,-0.0076576555,6
1578,0.008871989860583017,-2700.2876514402265,14.360497131585998,118076.92,650614,5.0202622,350.84,1458.2172458171844,0.0008923445,0.0,0.8731125742197037,-3110.535538090085,-0.008500381,5
1585,0.008832807570977918,-2539.5485588848114,14.354620198692285,120976.61,653169,5.0228286,352.78,1462.8149881362915,0.0014239989,0.0,0.8431001156568527,-3100.8737794460153,-0.00703843,7
1590,0.00880503144654088,-2703.4589806230097,14.361087902610596,120704.13,655042,5.023718,352.68,1467.3671441078186,0.0012505311,0.0,0.8749713152647018,-3102.8389921966473,-0.009610982,5
1594,0.00878293601003764,-2673.1963216230124,14.358553098870782,102649.56,657271,5.0265293,361.81,1471.9341983795166,0.0014205565,0.0,0.9016613066196442,-3104.7020926484533,-0.008628277,4
1598,0.009386733416770964,-2729.9138966909986,14.345350898816147,202255.55,659336,5.0097294,371.53,1476.49515914917,0.0012671221,0.0,0.8103907704353333,-3098.246791794289,-0.0077890246,4
1600,0.009375,-2715.6613027991366,14.346098784248278,70831.04,661006,4.994613,380.22,1481.1748263835907,0.0012804135,0.0,0.8965086117386818,-3103.8565480843704,-0.008279349,2
1602,0.009363295880149813,-2818.4551454031653,14.3490271289776,66363.72,663168,5.002211,392.97,1485.7245757579803,0.00096221274,0.0,0.8674667328596115,-3111.847573938833,-0.006619067,2
1607,0.009334163036714374,-3035.247589473452,14.361973626651194,71472.4,665544,4.99727,392.02,1490.32905459404,0.0012362569,0.0,0.9028992131352425,-3127.0564502677485,-0.0077563003,5
1614,0.00929368029739777,-3110.5436341274403,14.352696071494345,27401.31,667492,4.9832554,381.63,1494.9198958873749,0.0010431501,0.0,0.8863735049962997,-3121.395615510954,-0.009323171,7
1621,0.009253547193090685,-3100.504503405803,14.362223123300843,73311.25,669550,4.9700727,383.83,1499.4550595283508,0.001011239,0.0,0.8646229952573776,-3120.800496833322,-0.0091215875,7
1626,0.00922509225092251,-3188.3979548260872,14.37419319636928,116308.63,671640,4.97934,388.4,1504.032112121582,0.0013665588,0.0,0.7634658068418503,-3126.598296643765,-0.0089822225,5
1630,0.009202453987730062,-3035.73718852697,14.363207235293007,80982.5,673783,4.9763026,395.91,1508.5990898609161,0.0010314425,0.0,0.8780709579586983,-3122.9875885181605,-0.00709014,4
1638,0.009157509157509158,-3000.0683479747786,14.358338901392653,50572.652,675828,4.975275,383.27,1513.1578929424286,0.0010742296,0.0,0.9011744931340218,-3114.490476334758,-0.008543422,8
1641,0.009140767824497258,-3232.461926510711,14.357985411007242,41045.4,677655,4.9658036,392.91,1517.6869831085205,0.0011625935,0.0,0.9434796944260597,-3120.274207110635,-0.0060776332,3
1644,0.009124087591240875,-3206.090225871787,14.357115185330493,75648.67,679815,4.984572,402.99,1522.240564107895,0.0010283042,0.0,0.9008219763636589,-3126.5102534824828,-0.008464469,3
1648,0.009101941747572815,-3382.94439247173,14.362912295945543,109630.93,681948,4.9892178,412.13,1526.8000693321228,0.0009140359,0.0,0.869208961725235,-3139.8863100902686,-0.008501387,4
1655,0.00906344410876133,-3273.599642849511,14.359547334651488,38203.133,683877,4.997895,401.39,1531.4267580509186,0.00082618394,0.0,0.8689908683300018,-3132.566855194772,-0.006952389,7
1662,0.009025270758122744,-3291.7979612775366,14.358768356514865,131213.34,686026,5.0059066,406.15,1535.9731464385986,0.0008871087,0.0,0.8297471851110458,-3131.6572143233293,-0.0062837666,7
1667,0.008998200359928014,-3481.006883262195,14.358777359349082,41850.168,687975,5.0022078,409.11,1540.5364208221436,0.00080896064,0.0,0.9374234899878502,-3131.2388220319194,-0.005262051,5
1676,0.008949880668257757,-3124.1680649238447,14.35436583195339,19935.88,690133,5.0017705,397.0,1545.1563293933868,0.0011677006,0.0,0.8721487522125244,-3113.646361856579,-0.008343574,9
1682,0.0089179548156956,-3312.318700279242,14.357385727990987,66784.52,691980,5.0005965,398.13,1549.696472644806,0.00085254543,0.0,0.9318624213337898,-3113.6647417732092,-0.008389482,6
1687,0.00948429164196799,-3302.6995358219588,14.348231957391564,41351.45,694130,4.9942064,402.72,1554.3792729377747,0.000876817,0.0,0.9043869227170944,-3108.146720884347,-0.007925094,5
1696,0.009433962264150943,-2929.3884277888474,14.341552429716952,53535.73,696289,4.986335,378.99,1558.978828907013,0.0014022606,0.0,0.893304169178009,-3092.2322330453258,-0.0088758785,9
1701,0.00940623162845385,-2655.070629824276,14.326583089548112,26765.508,698349,4.9938045,368.16,1563.5200185775757,0.0009481309,0.0,0.8585289269685745,-3080.4991015922187,-0.0064705927,5
1710,0.00935672514619883,-2193.6384201296764,14.341507434312122,66132.92,700409,4.98615,336.08,1568.0738172531128,0.0009871217,0.0,0.9224364012479782,-3075.4241596112934,-0.008857252,9
1714,0.009334889148191364,-2336.3502393125486,14.333735694753548,116968.37,702358,4.9876347,348.66,1572.6111421585083,0.0009849077,0.0,0.9196736589074135,-3075.5936682415027,-0.008867383,4
1724,0.009280742459396751,-2142.327312274043,14.3392335448486,77822.16,704332,4.9877987,333.21,1577.250629901886,0.00076859497,0.0,0.9097610414028168,-3067.433934222774,-0.0068804636,10
1730,0.009248554913294798,-2160.8277710418397,14.351045700521674,68375.86,706431,4.974623,326.48,1581.852077960968,0.0010291305,0.0,0.887591041624546,-3067.3714140975644,-0.0061845127,6
1736,0.009216589861751152,-2130.097406272276,14.343688901660114,49080.08,708380,4.9691014,332.4,1586.4223754405975,0.00076828134,0.0,0.8997520357370377,-3065.341674718707,-0.007260835,6
1742,0.009184845005740528,-2060.5684425619465,14.342228126085223,42523.2,710521,4.9766555,322.15,1590.9645426273346,0.00085088884,0.0,0.9426328986883163,-3062.8982214096573,-0.007310843,6
1748,0.009153318077803204,-1716.2470448732806,14.334531742591942,28771.04,712538,4.978037,305.9,1595.5767719745636,0.00069496606,0.0,0.9231578633189201,-3058.4424161991365,-0.0051769265,6
1753,0.00912721049629207,-1865.972778435697,14.338755592311268,60586.875,714117,4.9705653,309.31,1600.1043751239777,0.00089328614,0.0,0.9214605614542961,-3059.7400775149154,-0.008654543,5
1757,0.009675583380762664,-1817.2034621320138,14.330234375668006,110597.055,715976,4.966706,316.41,1604.7195663452148,0.0010394431,0.0,0.8739604949951172,-3054.7808291171177,-0.0058741067,4
1764,0.00963718820861678,-1673.7855785192787,14.330221512919154,43832.98,718543,4.957337,318.2,1609.2395248413086,0.00083297025,0.0,0.890608511865139,-3050.5632639589517,-0.008989396,7
1773,0.009588268471517203,-1635.6962545721335,14.326021350774894,135740.92,720746,4.9506016,313.11,1613.794199705124,0.0006983805,0.0,0.8399088680744171,-3038.489845498599,-0.006399465,9
1777,0.009566685424873381,-1740.5156802853592,14.321030816738741,118567.695,722786,4.9523463,320.23,1618.326514005661,0.00080984406,0.0,0.8600759357213974,-3039.428394148287,-0.0069905524,4
1782,0.009539842873176206,-1820.616271656666,14.319539123534147,189791.19,724734,4.9555345,327.54,1622.8968901634216,0.0007427676,0.0,0.8402882218360901,-3041.1030992301935,-0.007285512,5
1787,0.009513150531617236,-1912.8478575633264,14.321259146034798,46675.785,726685,4.958344,325.55,1627.4718379974365,0.00075435534,0.0,0.9319980442523956,-3041.258144313501,-0.0064063044,5
1793,0.009481316229782488,-1848.66654747611,14.3061023727983,61440.617,728428,4.952491,327.06,1632.006323814392,0.00095932255,0.0,0.9068704769015312,-3027.66274031466,-0.0067437002,6
1802,0.009433962264150943,-2042.5844600025705,14.301604481090536,118316.55,731070,4.9548855,326.43,1636.5890100002289,0.0007325945,0.0,0.8814294040203094,-3021.5663225483568,-0.0073123453,9
1806,0.009413067552602437,-1943.1157539889903,14.297332148523763,68070.86,732916,4.9556127,336.62,1641.086442232132,0.0005841983,0.0,0.8168830424547195,-3015.037687455532,-0.0046002017,4
1810,0.009392265193370166,-2017.703557520395,14.293293168956389,141931.33,734696,4.9535975,342.87,1645.6458761692047,0.0006485977,0.0,0.8844551965594292,-3016.986557285829,-0.0068391794,4
1815,0.009366391184573003,-2135.033612551729,14.292232627826321,79089.99,737280,4.960826,345.32,1650.217892408371,0.0005846585,0.0,0.9244623333215714,-3024.219410705401,-0.00530113,5
1818,0.00935093509350935,-2170.1503327290056,14.291418026406687,131615.53,739129,4.972015,354.88,1654.774668931961,0.00080645893,0.0,0.8596586734056473,-3027.571698230042,-0.00745102,3
1822,0.009330406147091108,-2227.308949655143,14.286013175865756,55823.453,740922,4.9820714,367.37,1659.3176712989807,0.0006189826,0.0,0.8635599166154861,-3023.4830598511035,-0.0045727743,4
1828,0.009299781181619256,-2047.4052553758686,14.269666714801232,143161.95,743424,4.9837847,377.69,1663.9142034053802,0.0005428177,0.0,0.876708135008812,-3013.546668258067,-0.0054964414,6
1834,0.009269356597600873,-2137.2956427191475,14.270402365540411,60426.312,745126,4.98651,374.68,1668.4972841739655,0.0005262546,0.0,0.9101222455501556,-3013.378436589462,-0.005875428,6
1843,0.009224091155724362,-2135.815098977246,14.281125636209213,207792.34,747442,4.988353,364.27,1673.147864818573,0.0006989506,0.0,0.8308934271335602,-3014.6038009931167,-0.0069854655,9
1848,0.0091991341991342,-2033.2608443183851,14.272896767729652,78248.46,748734,4.9822392,361.96,1677.6675698757172,0.00072349946,0.0,0.9138223603367805,-3002.9672229155462,-0.00684585,5
1854,0.009169363538295576,-1607.65537710181,14.245153568844755,46051.855,751114,4.97408,363.31,1682.222488641739,0.0007732478,0.0,0.9159119054675102,-2980.9969895058057,-0.005405253,6
1859,0.00914470145239376,-1757.5340893790105,14.245503761497975,153403.1,753371,4.962877,363.48,1686.7708902359009,0.00051667955,0.0,0.8720725178718567,-2984.6507833605024,-0.0046739476,5
1866,0.009110396570203644,-1770.8092681648827,14.259478897618669,122131.36,755579,4.962393,363.96,1691.300733089447,0.00058312376,0.0,0.8547691106796265,-2986.098906953894,-0.0067124763,7
1873,0.009076348104644954,-1902.4473772576218,14.254822366221001,72812.29,757108,4.96724,363.62,1695.9078826904297,0.0005340163,0.0,0.9054076597094536,-2977.8362166549805,-0.00608224,7
1881,0.009037745879851143,-1877.7998137530626,14.261501462986505,45426.984,759805,4.9692082,356.89,1700.6639604568481,0.00068515365,0.0,0.840299129486084,-2975.225755305274,-0.005968643,8
1886,0.009013785790031814,-1682.7012856134386,14.250260001527568,69780.66,761802,4.972029,351.86,1705.273027896881,0.00059223984,0.0,0.9293502122163773,-2970.451245183653,-0.005860924,5
1891,0.008989952406134321,-2001.7267346539404,14.259791503890076,136049.75,763582,4.9722457,356.91,1709.8966870307922,0.00052312197,0.0,0.8706020265817642,-2976.6481045511773,-0.0051768133,5
1899,0.008952080042127435,-2016.7036101615447,14.267187607048372,185109.86,765561,4.967264,349.44,1714.4436559677124,0.0005119174,0.0,0.8234628140926361,-2974.633356772065,-0.005659518,8
1909,0.00890518596123625,-2145.4910075428756,14.270973420987076,85344.69,767927,4.9608507,336.12,1719.0976519584656,0.0005753026,0.0,0.8978552296757698,-2969.0468370464127,-0.0055667227,10
1915,0.008877284595300261,-1841.2152825858284,14.264692903881874,33921.13,770001,4.9623003,327.21,1723.6708068847656,0.00046375964,0.0,0.8702584207057953,-2962.4437382187393,-0.004576224,6
1920,0.008854166666666666,-1667.8380638750757,14.259909460278614,100624.74,771519,4.9593105,310.54,1728.2517240047455,0.000599072,0.0,0.8496378362178802,-2958.221649693275,-0.0051505202,5
1929,0.008812856402280975,-1847.5860388235428,14.252744346132523,44428.188,774136,4.963125,306.27,1732.8258578777313,0.0005631278,0.0,0.9371071383357048,-2952.1534605458796,-0.0055917376,9
1935,0.008785529715762274,-1706.6480051188282,14.253045381423778,91757.086,775964,4.961778,302.98,1737.3875296115875,0.00056606164,0.0,0.8901136815547943,-2950.4080321202664,-0.0056992276,6
1939,0.008767405879319236,-1570.9166269914128,14.243544832304924,80427.6,777453,4.9671617,313.13,1741.9269144535065,0.0005704361,0.0,0.9095756858587265,-2941.124692773986,-0.0055789608,4
1947,0.008731381612737545,-1592.7861437675986,14.233086288189707,57490.395,780281,4.9601545,317.91,1746.5013046264648,0.0004817645,0.0,0.9216625615954399,-2934.433796922831,-0.004052358,8
1953,0.008704557091653867,-1801.6910109184919,14.231005563548969,35148.043,782137,4.962769,313.19,1751.0738215446472,0.00052746333,0.0,0.9055956676602364,-2924.0880902483937,-0.005942804,6
1959,0.008677896886166412,-1660.1992150475676,14.217033358449376,49125.754,784326,4.959631,309.55,1755.6612560749054,0.0005025951,0.0,0.9239693954586983,-2917.0422295926137,-0.004924573,6
1965,0.008651399491094147,-1696.8416719751156,14.210705732470906,144765.19,786057,4.9553175,313.64,1760.178908586502,0.00048905326,0.0,0.884619802236557,-2914.2417002111874,-0.005834413,6
1970,0.009137055837563452,-1559.0117941069884,14.204898401805162,137269.22,788422,4.9570208,317.94,1764.7144949436188,0.00046251345,0.0,0.8875675052404404,-2912.2421667382628,-0.0048137167,5
1977,0.009610520991401113,-1501.3772951357025,14.206934419906062,89436.5,789799,4.9484544,307.06,1769.3861908912659,0.000411844,0.0,0.9240613132715225,-2901.722710082785,-0.0049622543,7
1981,0.009591115598182737,-1609.297557668347,14.20937789013011,76357.66,792348,4.959578,325.43,1773.959448814392,0.00051871315,0.0,0.8757600784301758,-2906.2743066613098,-0.00417939,4
1986,0.010070493454179255,-1432.9133172507857,14.192714144267907,92662.86,794287,4.96015,324.85,1778.548271894455,0.00037242906,0.0,0.8741605579853058,-2893.0324169896517,-0.003955775,5
1990,0.010050251256281407,-1343.1694018314865,14.19272512686159,88635.23,796258,4.9665775,327.79,1783.1004281044006,0.00050306215,0.0,0.902732327580452,-2895.6882905107987,-0.0056382874,4
1998,0.01001001001001001,-1173.628432492125,14.17906717747597,46184.414,798679,4.9691515,332.1,1787.6560173034668,0.00051130616,0.0,0.9226943105459213,-2885.5747845371034,-0.0053219884,8
2004,0.0105,-1026.4989884623128,14.16993566202199,51956.17,800529,4.974152,336.41,1792.2773208618164,0.00052428705,0.0,0.9174515083432198,-2872.475041594174,-0.004982431,6
2008,0.0105,-1067.7947839078233,14.16773815122759,42869.062,802646,4.9758143,347.92,1796.8064639568329,0.00035724905,0.0,0.9147411733865738,-2867.7975691863317,-0.005037248,4
2015,0.0105,-870.3831373554196,14.146739145918767,41471.53,804299,4.9815216,342.98,1801.3587889671326,0.00035994672,0.0,0.8281267136335373,-2843.746043888432,-0.0042696553,7
2019,0.0105,-908.0437712962998,14.131967985205888,61771.86,806805,4.9818935,353.64,1805.9275295734406,0.00040600658,0.0,0.9077854156494141,-2835.9811384490185,-0.0053364243,4
2025,0.0105,-873.9525285669095,14.115373810751262,51079.836,808658,4.987294,354.31,1810.4571216106415,0.0003965851,0.0,0.9327496215701103,-2817.871385431071,-0.004386339,6
2033,0.0105,-996.6014911849693,14.116194799591204,96091.84,810949,4.9871454,351.53,1815.1041941642761,0.0003730836,0.0,0.9109402000904083,-2812.61658846166,-0.0053532943,8
2038,0.0105,-1184.6795860891837,14.112133300551156,57522.027,812897,4.993429,355.19,1819.6551156044006,0.00030272518,0.0,0.9396543018519878,-2815.318122489092,-0.004019125,5
2044,0.0105,-1387.5684970475413,14.103024731614575,70357.72,815079,4.9942875,360.05,1824.1830995082855,0.0003736504,0.0,0.9141984432935715,-2809.740476104309,-0.004905089,6
2047,0.0105,-1491.475887864923,14.104568846556202,161177.73,817069,4.994898,367.88,1828.750158071518,0.0003557915,0.0,0.8659569621086121,-2810.990375185091,-0.0041806707,3
2049,0.0105,-1764.9046261148912,14.11289653658689,82495.26,818946,4.9951167,385.1,1833.3006813526154,0.00034037474,0.0,0.908044271171093,-2822.9744414157913,-0.0037268293,2
2057,0.0105,-1769.2464593665666,14.089491153937495,38843.562,821134,4.997206,376.88,1837.8612666130066,0.00035362027,0.0,0.8809268549084663,-2813.143328912048,-0.005096992,8
2064,0.011,-1635.827191737751,14.064118810241675,50686.055,823216,4.9944057,377.21,1842.5398647785187,0.00030047086,0.0,0.9072788059711456,-2796.7442216896193,-0.0045618434,7
2067,0.011,-1589.7325915135527,14.05215447630396,21870.664,824972,4.993326,374.65,1847.0586013793945,0.00025192366,0.0,0.9158267974853516,-2791.1456414062473,-0.0034466062,3
2071,0.011,-1507.1477220836268,14.04999130502202,140997.1,826950,4.992014,384.59,1851.6523485183716,0.0002983776,0.0,0.8792099729180336,-2790.8866685273174,-0.0043859757,4
2074,0.011,-1741.573712395606,14.05974612535354,81239.31,828812,4.995615,392.55,1856.1986277103424,0.00026216952,0.0,0.917256698012352,-2798.5831122671593,-0.0029022899,3
2081,0.0115,-1397.6660006753052,14.028902747750475,74727.8,831335,4.994649,389.87,1860.7893433570862,0.00040076725,0.0,0.9147678390145302,-2777.6025261730188,-0.0026522449,7
2087,0.0115,-1571.0116362069755,14.020711750260444,112516.875,833466,4.9947004,385.76,1865.4116115570068,0.000229055,0.0,0.8924834504723549,-2780.2652389499854,-0.004074695,6
2097,0.0115,-1439.5350577217625,13.999970083936441,42448.695,835483,4.994837,368.96,1869.9503915309906,0.0003575322,0.0,0.9136300608515739,-2760.1182055153486,-0.004179052,10
2105,0.012,-1539.6408565193292,13.99623822922639,61011.773,837632,4.9919376,360.84,1874.6162025928497,0.00029287266,0.0,0.9097754880785942,-2754.084611392542,-0.0040188143,8
2110,0.012,-1657.7642830808834,14.003689385661287,175359.3,839249,4.988066,361.77,1879.1734573841095,0.0002727654,0.0,0.8701452612876892,-2755.128085095006,-0.0038372916,5
2120,0.012,-1681.298493576054,13.986600366591217,37483.676,841369,4.9904118,339.18,1883.7806334495544,0.000241662,0.0,0.9097511768341064,-2736.9542227000493,-0.0035360144,10
2126,0.012,-1637.704162156515,13.976605389032159,145729.66,843498,4.993143,342.13,1888.319096326828,0.0002557007,0.0,0.8773504868149757,-2726.020780312801,-0.0047772466,6
2134,0.012,-1664.6885745687523,13.959850512598562,96839.625,845472,4.9913163,344.47,1892.8631312847137,0.00030198065,0.0,0.9062348082661629,-2700.028389350785,-0.0032057918,8
2140,0.012,-1655.678434815917,13.945464572767571,103388.11,847781,4.9919877,340.21,1897.4635512828827,0.00025124702,0.0,0.9138218536973,-2684.6027409784597,-0.0037799096,6
2147,0.012,-1373.997444340961,13.938915975963651,49544.492,849891,4.9912276,328.22,1902.1085405349731,0.0001941857,0.0,0.9215846732258797,-2675.8402342442773,-0.003212597,7
2156,0.0125,-1075.7953653884877,13.897501483572182,27143.568,851865,4.9885197,310.46,1906.7256832122803,0.00024752982,0.0,0.9006664603948593,-2641.5345122109247,-0.0036753572,9
2161,0.0125,-1288.306584509637,13.879065545362034,142575.38,853967,4.994963,313.77,1911.3173966407776,0.00029437162,0.0,0.9249060899019241,-2630.793088282819,-0.0036500741,5
2173,0.0125,-1091.192977237899,13.844889913173011,39828.07,855820,5.001023,274.7,1915.9018850326538,0.00025888626,0.0,0.9311880841851234,-2595.208700620282,-0.0037927884,12
2184,0.0125,-1085.3105057008154,13.843423253656766,106867.71,858003,5.0062923,253.79,1920.4617521762848,0.00016506584,0.0,0.8593380153179169,-2574.466185047932,-0.0032581098,11
2191,0.0125,-1360.5647540612574,13.856400194103431,107974.64,860066,5.0043125,258.87,1925.0539383888245,0.00024439915,0.0,0.9115884602069855,-2574.405073457784,-0.004116875,7
2195,0.0125,-1354.9654605380874,13.858118396554117,47909.84,861915,4.9965105,272.09,1929.6571390628815,0.00020472263,0.0,0.8886562436819077,-2564.5416430453806,-0.0036788015,4
2200,0.0125,-1592.5814632808513,13.84931663373749,135408.83,863741,4.998091,270.02,1934.2422087192535,0.0001713307,0.0,0.9027069732546806,-2558.6906532190733,-0.0034660501,5
2210,0.0125,-1333.8603603159886,13.840981751036264,34572.93,866022,5.0002184,267.73,1938.8206391334534,0.00018875868,0.0,0.7186716198921204,-2541.6800655287025,-0.0033385754,10
2217,0.0125,-1587.1946154874504,13.859135055119953,104017.21,868134,4.999268,270.14,1943.374567747116,0.00016590377,0.0,0.8695312440395355,-2540.3037521935967,-0.0030532554,7
2223,0.0125,-1634.731789900379,13.856630077806868,123391.3,869993,5.0008397,271.89,1947.986394405365,0.00015599125,0.0,0.891350656747818,-2535.208876435261,-0.0029673846,6
2230,0.0125,-1674.512883602523,13.856823824119147,255707.17,871837,5.0005703,272.16,1952.5994215011597,0.0001897157,0.0,0.8539535701274872,-2535.393879684449,-0.0035783872,7
2235,0.0125,-1393.0305311932316,13.852176250131608,36047.65,873960,5.0017633,276.45,1957.1198585033417,0.00017500482,0.0,0.8609658628702164,-2522.4169096429823,-0.0033214274,5
2241,0.0125,-1634.3326384688178,13.828506102054863,145548.38,876483,4.998565,283.96,1961.7599937915802,0.00017144764,0.0,0.9029399305582047,-2509.792798660826,-0.0029970824,6
2252,0.0125,-1620.670339026312,13.79560660581553,80189.625,878338,4.9988165,276.64,1966.3576276302338,0.000150948,0.0,0.9234969913959503,-2464.717769463048,-0.003218031,11
2258,0.0135,-1307.3712599574212,13.76475034459256,67890.586,880076,4.998628,274.97,1971.0393755435944,0.00020478934,0.0,0.8986882194876671,-2444.7878921579636,-0.0030458733,6
2262,0.014,-1091.3218436718446,13.741667551723934,73368.96,882091,4.9947495,280.51,1975.676584482193,0.00014876148,0.0,0.8754639104008675,-2422.811631753211,-0.0028101378,4
2269,0.014,-1444.6542901351445,13.742499391642202,94137.7,884665,4.9966793,294.23,1980.2354381084442,0.0001552715,0.0,0.9203669279813766,-2412.5471221124435,-0.0029871522,7
2274,0.014,-1445.783255314571,13.723398389933726,39239.41,886753,4.9963474,303.49,1984.8463048934937,0.00014407333,0.0,0.9370477572083473,-2399.603976357842,-0.0026093074,5
2284,0.014,-1353.605895959141,13.698679965098469,48675.3,888670,4.9959917,306.67,1989.5113489627838,0.00014524948,0.0,0.930238887667656,-2365.0501170181897,-0.0032161,10
2290,0.014,-1226.7120802744787,13.684385168671934,73789.4,890507,4.997132,305.15,1994.08096408844,0.00011412171,0.0,0.8882163316011429,-2343.786898587154,-0.0024841218,6
2297,0.014,-1386.2878917218384,13.67755655192339,87325.16,892919,4.9990797,302.39,1998.6421830654144,0.00012465625,0.0,0.9270242899656296,-2336.9286097105232,-0.002979869,7
2304,0.014,-1347.2106477964817,13.668251711919606,66405.414,894640,5.00145,294.71,2003.2521781921387,0.00011189634,0.0,0.9082159101963043,-2329.4234059420583,-0.0024902713,7
2314,0.014,-1071.369067635867,13.664850293501342,35493.582,896672,5.002441,289.51,2007.9636771678925,0.000115864066,0.0,0.9312542825937271,-2314.7272334072945,-0.0023450246,10
2323,0.014,-1018.8998408559518,13.632528021544793,21476.178,899029,4.999736,290.36,2012.5637910366058,0.000121319,0.0,0.9584508873522282,-2285.6488156740807,-0.0026819631,9
2329,0.014,-1013.7676557420173,13.621097750745445,70954.69,900936,5.002466,291.85,2017.27494931221,9.961464e-05,0.0,0.8893576711416245,-2275.3932876965696,-0.0020351529,6
2332,0.0135,-1389.4116091927485,13.629123444628098,122483.18,902883,5.0017347,293.25,2021.8732171058655,0.00011543394,0.0,0.8901510164141655,-2284.0979513431807,-0.0025432701,3
2338,0.0135,-1342.1199066279075,13.637838367956899,47835.715,904720,4.998742,293.93,2026.4248483181,0.00012604444,0.0,0.8656140267848969,-2297.335157826119,-0.002731671,6
2341,0.0135,-1432.9294223687493,13.646388430362473,124949.51,906336,5.00232,298.53,2030.948846578598,9.8764925e-05,0.0,0.8884144648909569,-2292.728771530821,-0.002450249,3
2350,0.0135,-1643.2073298897842,13.652375414253493,53996.93,909128,5.001434,309.49,2035.5290520191193,0.00010909242,0.0,0.925685703754425,-2293.3748022640266,-0.002262087,9
2355,0.0135,-1780.4894734209647,13.648582721030014,77199.86,911260,5.002214,318.78,2040.096429347992,7.3219475e-05,0.0,0.9131516814231873,-2293.1683207756328,-0.0022566095,5
2359,0.0135,-1910.912040444472,13.643919009921225,27525.47,912694,5.0018296,319.5,2044.6386601924896,5.39163e-05,0.0,0.9397492222487926,-2290.61733972294,-0.0016897144,4
